,itemid,num_patients,label,ratio
642,2027,1,Low pressure,9.279020135473695e-05
643,2028,1,Low time,9.279020135473695e-05
1475,1478,1,pericard drain irr.,9.279020135473695e-05
1474,1472,1,Bivaliruden,9.279020135473695e-05
1473,1468,1,HI/Minute/Vol/alarm,9.279020135473695e-05
1401,1368,1,dressing changes,9.279020135473695e-05
1398,1365,1,periph edema,9.279020135473695e-05
1397,1364,1,ALCOHOL BATH,9.279020135473695e-05
1333,1196,1,HFO % I time,9.279020135473695e-05
1348,1211,1,Insp Time %,9.279020135473695e-05
1347,1210,1,HFO min. pres. alarm,9.279020135473695e-05
1346,1209,1,HFO mean airway Pres,9.279020135473695e-05
1345,1208,1,HFO max pres. alarm,9.279020135473695e-05
1344,1207,1,HFO Hz:,9.279020135473695e-05
1343,1206,1,HFO FIO2:,9.279020135473695e-05
1342,1205,1,HFO Amplitude deta P,9.279020135473695e-05
1341,1204,1,Bias Flow,9.279020135473695e-05
1339,1202,1,bathed,9.279020135473695e-05
1338,1201,1,Low MAP alarm,9.279020135473695e-05
1337,1200,1,High MAP Alarm,9.279020135473695e-05
1335,1198,1,HFO Frq. (Hz),9.279020135473695e-05
1334,1197,1,HFO Amplitude,9.279020135473695e-05
1332,1195,1,HFI Bias Flow:,9.279020135473695e-05
1394,1354,1,vanco peak,9.279020135473695e-05
1331,1194,1,natrecor,9.279020135473695e-05
1329,1189,1,finger stick,9.279020135473695e-05
1327,1187,1,demerol,9.279020135473695e-05
1326,1165,1,Hgb,9.279020135473695e-05
656,2046,1,hi minute vol,9.279020135473695e-05
1319,1124,1,NESIRITIDE,9.279020135473695e-05
1318,1123,1,dsg change to coccyx,9.279020135473695e-05
1311,1116,1,passey-muir valve,9.279020135473695e-05
1309,1114,1,FOLLOWS CONSISTENTLY,9.279020135473695e-05
1308,1113,1,sacral drsg change,9.279020135473695e-05
1307,1112,1,l/r heel drsg change,9.279020135473695e-05
1306,1111,1,PEG TUBE DRESSING,9.279020135473695e-05
1299,1099,1,tegretol,9.279020135473695e-05
1349,1218,1,rotating bed,9.279020135473695e-05
1350,1219,1,PASat,9.279020135473695e-05
1351,1220,1,Psa02,9.279020135473695e-05
1352,1221,1,RAD. ALINE,9.279020135473695e-05
1393,1353,1,multi podus,9.279020135473695e-05
1390,1343,1,versed,9.279020135473695e-05
1387,1339,1,bed rotation q2hrs.,9.279020135473695e-05
1386,1338,1,L stump dsg changed,9.279020135473695e-05
1383,1335,1,Tacrolimus,9.279020135473695e-05
1382,1334,1,MDI # 4 (drug/puffs),9.279020135473695e-05
1381,1333,1,perineum care,9.279020135473695e-05
1380,1332,1,pulse,9.279020135473695e-05
1379,1331,1,Protonix mg/hr,9.279020135473695e-05
653,2043,1,Tidal Vol (P High),9.279020135473695e-05
654,2044,1,Tidal Vol (P Low),9.279020135473695e-05
655,2045,1,icp left,9.279020135473695e-05
1375,1327,1,vasopressin unit/min,9.279020135473695e-05
1374,1326,1,chest tube drsgs.,9.279020135473695e-05
1373,1325,1,vc,9.279020135473695e-05
1371,1323,1,high exhaled min.vol,9.279020135473695e-05
1370,1322,1,rad. aline,9.279020135473695e-05
1369,1321,1,map,9.279020135473695e-05
1368,1316,1,left foot dressing,9.279020135473695e-05
1367,1315,1,T-pice,9.279020135473695e-05
1366,1314,1,r leg drsg change,9.279020135473695e-05
1363,1310,1,FINGERSTICK GLUCOSE.,9.279020135473695e-05
1360,1231,1,side rails padded,9.279020135473695e-05
1358,1228,1,aerosol mask,9.279020135473695e-05
1357,1227,1,autopeep,9.279020135473695e-05
1355,1224,1,Heliox PSI,9.279020135473695e-05
1353,1222,1,VASOPRESSIN,9.279020135473695e-05
1038,5786,1,high pressure,9.279020135473695e-05
1036,5780,1,NT SX,9.279020135473695e-05
539,1818,1,PECO2,9.279020135473695e-05
822,2466,1,KCL,9.279020135473695e-05
836,2489,1,BILAT HEARING AIDS,9.279020135473695e-05
835,2488,1,sandbag->chest,9.279020135473695e-05
834,2486,1,mask,9.279020135473695e-05
833,2483,1,PAVULON MCG/KG/MIN,9.279020135473695e-05
832,2480,1,CISATRACUR.MCG/KG/MI,9.279020135473695e-05
831,2479,1,INTRATHECAL CATHL2-3,9.279020135473695e-05
830,2478,1,Amiodarone mg/hr,9.279020135473695e-05
829,2477,1,cisatric mcg/kg/min,9.279020135473695e-05
828,2476,1,rectal tube deflate,9.279020135473695e-05
827,2474,1,L HEEL W-D,9.279020135473695e-05
826,2473,1,COCCYX GEL/ALLEVYN,9.279020135473695e-05
824,2468,1,NAHCO3- MEQ/HR,9.279020135473695e-05
823,2467,1,DEXTROSE GM/HR,9.279020135473695e-05
821,2462,1,cisatacurium mcg/k/m,9.279020135473695e-05
838,2493,1,cariporide,9.279020135473695e-05
820,2461,1,APROTANIN ML/HR,9.279020135473695e-05
818,2459,1,osomolarity,9.279020135473695e-05
813,2449,1,LT. AVF BRUIT/THRILL,9.279020135473695e-05
811,2443,1,PROTONIX DRIP,9.279020135473695e-05
810,2438,1,TPN,9.279020135473695e-05
809,2437,1,Sod Bicarb/NS,9.279020135473695e-05
808,2435,1,CALGLUCONATE20GMS/L,9.279020135473695e-05
807,2434,1,CAGLUCONATE2GMS/L.,9.279020135473695e-05
806,2433,1,pej site,9.279020135473695e-05
805,2432,1,insulin,9.279020135473695e-05
804,2430,1,AMBU/NS INSTILLATION,9.279020135473695e-05
803,2428,1,QUAD COUGHING,9.279020135473695e-05
802,2424,1,2ND RA ALINE,9.279020135473695e-05
837,2492,1,ABD BINDER,9.279020135473695e-05
839,2497,1,cisatricurium/mc/k/m,9.279020135473695e-05
873,2552,1,cistracurium mg/min,9.279020135473695e-05
858,2520,1,HFO-Delta P (amplit),9.279020135473695e-05
871,2547,1,Precedex mcg/kg/hr,9.279020135473695e-05
870,2546,1,CISATRACURIUMMG/KG/H,9.279020135473695e-05
869,2544,1,FEM ART MAP,9.279020135473695e-05
868,2542,1,TOF TWICH MONITOR,9.279020135473695e-05
867,2535,1,flap check,9.279020135473695e-05
866,2534,1,tidal volume,9.279020135473695e-05
865,2530,1,venous pulse,9.279020135473695e-05
864,2529,1,arterial pulse flap,9.279020135473695e-05
863,2527,1,HFO-Bias Flow (lpm),9.279020135473695e-05
862,2525,1,Peg DSG,9.279020135473695e-05
861,2524,1,multipodis splints,9.279020135473695e-05
860,2522,1,HFO-MAP,9.279020135473695e-05
859,2521,1,HFO-Hz,9.279020135473695e-05
857,2519,1,HFO-% I Time,9.279020135473695e-05
841,2499,1,AV THRILL,9.279020135473695e-05
856,2518,1,HFO- FIO2,9.279020135473695e-05
855,2517,1,Cisatracu mg/kg/hr,9.279020135473695e-05
854,2516,1,CARIPORIDE,9.279020135473695e-05
853,2514,1,pigtail flush,9.279020135473695e-05
852,2512,1,SILVADENE FEET BID,9.279020135473695e-05
851,2511,1,CISATRACURIUM GTT,9.279020135473695e-05
850,2510,1,DEXTRAN LML 10%,9.279020135473695e-05
848,2508,1,SOLUMEDEROL,9.279020135473695e-05
847,2507,1,ITRATHECAL,9.279020135473695e-05
846,2505,1,no2,9.279020135473695e-05
844,2503,1,bupivacaine,9.279020135473695e-05
843,2502,1,cisatricurium mg/k/h,9.279020135473695e-05
842,2500,1,L RADIAL AV FISTULA,9.279020135473695e-05
801,2423,1,DECUBITI CARE,9.279020135473695e-05
800,2421,1,QT interval,9.279020135473695e-05
799,2420,1,TIDAL VOLUME,9.279020135473695e-05
738,2288,1,L ARM ELEVATION,9.279020135473695e-05
755,2321,1,PEJ SITE CARE,9.279020135473695e-05
754,2320,1,Lower leg splint,9.279020135473695e-05
753,2319,1,low exhaled min. vol,9.279020135473695e-05
750,2310,1,cisatracuri/mcg/kg/m,9.279020135473695e-05
749,2309,1,FEM ALINE MAP,9.279020135473695e-05
748,2308,1,FEM ALINE,9.279020135473695e-05
745,2301,1,CIS/CURIUM MG/KG/HR,9.279020135473695e-05
744,2300,1,L LEG WAFFLE BOOT,9.279020135473695e-05
743,2296,1,Precedex (mcg/kg/hr),9.279020135473695e-05
742,2294,1,ART MEAN,9.279020135473695e-05
741,2293,1,ART BP,9.279020135473695e-05
740,2290,1,nimbex mcg/kg/m,9.279020135473695e-05
739,2289,1,HEPARIN,9.279020135473695e-05
736,2285,1,nimbex mcg/kg/min,9.279020135473695e-05
798,2419,1,THIGH HI TEDS.,9.279020135473695e-05
735,2284,1,Cisatra  mcg/kg/min,9.279020135473695e-05
734,2283,1,PRECEDEX MG/K/HR,9.279020135473695e-05
733,2281,1,VENT DRAIN,9.279020135473695e-05
731,2275,1,FEM LINE BP,9.279020135473695e-05
730,2274,1,APROTININ U/HR,9.279020135473695e-05
729,2273,1,vanco level,9.279020135473695e-05
728,2256,1,FEM A LINE,9.279020135473695e-05
727,2236,1,MULTIPODUS BOOTS,9.279020135473695e-05
726,2229,1,PAW,9.279020135473695e-05
723,2224,1,URINE CREAT,9.279020135473695e-05
722,2209,1,MULTIPODUS BOOT,9.279020135473695e-05
719,2198,1,EPIDURAL,9.279020135473695e-05
715,2173,1,EYE CARE,9.279020135473695e-05
756,2326,1,(R) FEMORAL SHEATH,9.279020135473695e-05
757,2330,1,CISATRACUR MCG/K/MIN,9.279020135473695e-05
758,2334,1,vasopressin u/hr,9.279020135473695e-05
759,2336,1,cist mcg/kg/min.,9.279020135473695e-05
797,2416,1,finger stick glucos.,9.279020135473695e-05
796,2413,1,CISATRICURI MCG/K/MI,9.279020135473695e-05
795,2412,1,lipase,9.279020135473695e-05
794,2406,1,mouth flap pulse,9.279020135473695e-05
793,2405,1,mouth flap color,9.279020135473695e-05
792,2404,1,.45%ns,9.279020135473695e-05
791,2402,1,sp tidal volumes,9.279020135473695e-05
788,2397,1,BAIR HUGGER,9.279020135473695e-05
787,2396,1,MIVED VENOUS O2 SAT,9.279020135473695e-05
786,2393,1,VISUAL FIELDS,9.279020135473695e-05
785,2390,1,cisatracurium mg/hr,9.279020135473695e-05
784,2387,1,CHEST DRSG W->D,9.279020135473695e-05
781,2378,1,epidural,9.279020135473695e-05
780,2377,1,MULTIPODUS BOOT RT,9.279020135473695e-05
778,2372,1,FICK CO,9.279020135473695e-05
777,2370,1,R arm sling,9.279020135473695e-05
774,2367,1,HI LOW NEB,9.279020135473695e-05
773,2366,1,RUE-sling/swath,9.279020135473695e-05
772,2363,1,CINA SCALE,9.279020135473695e-05
771,2362,1,STRENAL WOUND,9.279020135473695e-05
770,2361,1,FOOT WOUND,9.279020135473695e-05
769,2360,1,CISATRACUR MCG/KG/MN,9.279020135473695e-05
767,2356,1,RIGHT HEEL DRESSING,9.279020135473695e-05
765,2347,1,BLADDER PRESSURE.,9.279020135473695e-05
763,2341,1,CLOT IN BLOODBANK,9.279020135473695e-05
761,2338,1,finger stick glucose,9.279020135473695e-05
760,2337,1,peric. drain flushed,9.279020135473695e-05
872,2548,1,nimbex mg/kg/hr,9.279020135473695e-05
874,2554,1,Cisatr mcg/kg/min,9.279020135473695e-05
1035,5778,1,low mv,9.279020135473695e-05
970,5579,1,Nitric [PSIG],9.279020135473695e-05
990,5656,1,phenylephrine,9.279020135473695e-05
987,5644,1,PASSY MUIR/CUFF DOWN,9.279020135473695e-05
986,5643,1,bupivacaine.1%-pop,9.279020135473695e-05
985,5642,1,bupivacaine.1%-axila,9.279020135473695e-05
984,5640,1,r popliteal bupivace,9.279020135473695e-05
983,5639,1,r axilla-bupivacaine,9.279020135473695e-05
982,5636,1,2nd O2 Sat,9.279020135473695e-05
980,5629,1,csm to right hand,9.279020135473695e-05
978,5600,1,L fem art bp,9.279020135473695e-05
977,5596,1,INTRATHECAL,9.279020135473695e-05
976,5595,1,factor ten,9.279020135473695e-05
975,5593,1,MMV tidal volume,9.279020135473695e-05
974,5592,1,MMV rate,9.279020135473695e-05
969,5577,1,acytylcisteine,9.279020135473695e-05
992,5666,1,EDEMA,9.279020135473695e-05
968,5576,1,Ti,9.279020135473695e-05
967,5575,1,Tank pressure,9.279020135473695e-05
965,5565,1,Isuprel,9.279020135473695e-05
964,5564,1,bed alarms,9.279020135473695e-05
963,5563,1,HIGH MINUTE VOLUMER,9.279020135473695e-05
962,5562,1,Breath Sounds,9.279020135473695e-05
961,5561,1,INEXSUFF,9.279020135473695e-05
960,5560,1,Coccyx drsg change,9.279020135473695e-05
959,5558,1,HI/Minute/VOl,9.279020135473695e-05
957,5554,1,zzzzuent Press mmHg,9.279020135473695e-05
956,5548,1,Dressing change,9.279020135473695e-05
955,5195,1,potassium phosphorus,9.279020135473695e-05
954,5075,1,Bicarb,9.279020135473695e-05
991,5659,1,D5W & 40Gm CaGluc,9.279020135473695e-05
993,5667,1,heliox tank pressure,9.279020135473695e-05
875,2555,1,THAM-trisaminomethan,9.279020135473695e-05
1012,5724,1,TEA BAGS TO R EYE.,9.279020135473695e-05
1034,5776,1,"FEM, ABP",9.279020135473695e-05
1033,5773,1,WAffle Boots,9.279020135473695e-05
1031,5767,1,trach button,9.279020135473695e-05
1029,5763,1,NGT NS FLUSH Q/4HR,9.279020135473695e-05
1028,5762,1,rectal tube care,9.279020135473695e-05
1026,5758,1,MV hi,9.279020135473695e-05
1025,5757,1,mucous fistula,9.279020135473695e-05
1021,5749,1,Percussion per bed,9.279020135473695e-05
1020,5744,1,High Exhaled Min vol,9.279020135473695e-05
1019,5741,1,Passive ROM RUE/LUE,9.279020135473695e-05
1018,5740,1,Active ROM RUE/LUE,9.279020135473695e-05
1017,5738,1,Pericardial flush,9.279020135473695e-05
1015,5728,1,Solumedrol  mg/kg/hr,9.279020135473695e-05
1011,5720,1,TOTAL BATH,9.279020135473695e-05
994,5674,1,vest,9.279020135473695e-05
1010,5719,1,mucumyst,9.279020135473695e-05
1009,5716,1,bed exit alarm,9.279020135473695e-05
1008,5709,1,TOX SCREEN,9.279020135473695e-05
1005,5705,1,j-tube flush,9.279020135473695e-05
1004,5704,1,g-tube flush,9.279020135473695e-05
1003,5703,1,FEM ART S/D,9.279020135473695e-05
1002,5702,1,FEM ART MEAN,9.279020135473695e-05
1001,5697,1,CORTISOL LEVEL PRE,9.279020135473695e-05
1000,5696,1,p Hi,9.279020135473695e-05
999,5695,1,CORTISOL LEVEL 30 MN,9.279020135473695e-05
997,5680,1,RADIAL MAP,9.279020135473695e-05
996,5679,1,RADIAL ABP,9.279020135473695e-05
995,5676,1,RIGHT FEM. ALINE,9.279020135473695e-05
953,4887,1,flow rate,9.279020135473695e-05
951,2698,1,V02,9.279020135473695e-05
950,2697,1,EF %,9.279020135473695e-05
894,2600,1,Ca Gluc 20Gm/D5W,9.279020135473695e-05
911,2640,1,SJ PH,9.279020135473695e-05
910,2639,1,JPO2,9.279020135473695e-05
909,2638,1,CEREBRAL LACTATE,9.279020135473695e-05
908,2635,1,VENT ICP,9.279020135473695e-05
907,2634,1,VENT CPP,9.279020135473695e-05
906,2633,1,unassisted systole,9.279020135473695e-05
905,2632,1,unassisted diastole,9.279020135473695e-05
904,2631,1,DRAIN FLUSH,9.279020135473695e-05
903,2629,1,SOLUMEDROL DRIP,9.279020135473695e-05
902,2626,1,wound gel to coccyx,9.279020135473695e-05
899,2618,1,Cistracurium,9.279020135473695e-05
897,2610,1,L ARM SLING,9.279020135473695e-05
895,2604,1,CHEST WT ON/OFF,9.279020135473695e-05
893,2593,1,PENTOBARB DRIP MG/HR,9.279020135473695e-05
949,2696,1,EDV1,9.279020135473695e-05
891,2583,1,Multipodus boots.,9.279020135473695e-05
890,2582,1,uvp,9.279020135473695e-05
889,2581,1,bladder pres.,9.279020135473695e-05
887,2576,1,rt groin,9.279020135473695e-05
886,2574,1,MVO2 SAT,9.279020135473695e-05
885,2573,1,cistra  mgm/kg/hr,9.279020135473695e-05
883,2569,1,cath site,9.279020135473695e-05
882,2568,1,SOLUMEDROL DRIP.,9.279020135473695e-05
880,2565,1,Bruit/Thrill,9.279020135473695e-05
879,2563,1,abd girth,9.279020135473695e-05
878,2562,1,INTRA ABD PRESSURE,9.279020135473695e-05
877,2561,1,VASOPRESSIN U/HR,9.279020135473695e-05
876,2560,1,CISATRA. MCG/KG/MIN,9.279020135473695e-05
913,2642,1,FEMORAL ABP,9.279020135473695e-05
916,2646,1,Vent CPP,9.279020135473695e-05
917,2647,1,art mean,9.279020135473695e-05
918,2651,1,Abd Cmprtmnt Pressur,9.279020135473695e-05
948,2695,1,D02-1,9.279020135473695e-05
947,2694,1,LEPIRUDIN MG/HR,9.279020135473695e-05
946,2693,1,LEPIRUDIN,9.279020135473695e-05
945,2692,1,URINE SODIUM,9.279020135473695e-05
944,2691,1,URINE POTASSIUM,9.279020135473695e-05
943,2690,1,URINE OSM,9.279020135473695e-05
942,2688,1,URINE CL.,9.279020135473695e-05
940,2686,1,TPA MG/MIN,9.279020135473695e-05
939,2685,1,Cisat mcg/kg/min,9.279020135473695e-05
938,2684,1,Cisat mcg/kg/hr,9.279020135473695e-05
937,2679,1,PENTOBARBITAL MG/HR,9.279020135473695e-05
936,2674,1,WAFFLE BOOT,9.279020135473695e-05
935,2673,1,aprotanin,9.279020135473695e-05
934,2672,1,fentanyl mg/hr,9.279020135473695e-05
933,2671,1,NO2 TANK PRESSURSE,9.279020135473695e-05
932,2670,1,nimbex,9.279020135473695e-05
930,2668,1,TEMP GRAFT,9.279020135473695e-05
929,2667,1,alteplase mg/hr,9.279020135473695e-05
928,2666,1,alteplase,9.279020135473695e-05
927,2665,1,NO,9.279020135473695e-05
926,2664,1,INO alarms,9.279020135473695e-05
925,2663,1,ACETYCYSTEINE,9.279020135473695e-05
924,2661,1,ALCOHOL 5% DRIP G/HR,9.279020135473695e-05
923,2660,1,ICP Camino,9.279020135473695e-05
922,2659,1,Camino CPP,9.279020135473695e-05
921,2657,1,SOLUMEDROL CC/H,9.279020135473695e-05
919,2655,1,ALCOHOL 10%DRIP G/HR,9.279020135473695e-05
1537,1553,1,flank drsg change,9.279020135473695e-05
1538,1554,1,nephr. tubes irrig.,9.279020135473695e-05
1539,1555,1,Apnea Interval,9.279020135473695e-05
2082,2909,1,HI/Minute/Vol Alarm,9.279020135473695e-05
2105,2956,1,ventriculostomy icp,9.279020135473695e-05
2104,2955,1,JVO2 SAT,9.279020135473695e-05
2103,2953,1,ESMOLOL MCG/MIN,9.279020135473695e-05
2102,2952,1,RT RAD A LINE,9.279020135473695e-05
2101,2949,1,HIGH MIN.VOLUME,9.279020135473695e-05
2098,2944,1,Abdominal Binder.,9.279020135473695e-05
2097,2943,1,low min vol,9.279020135473695e-05
2096,2940,1,L rad art BP,9.279020135473695e-05
2095,2938,1,ART,9.279020135473695e-05
2087,2922,1,P-insp,9.279020135473695e-05
2086,2921,1,Delta P,9.279020135473695e-05
2085,2918,1,BINDER,9.279020135473695e-05
2083,2910,1,R drain flush,9.279020135473695e-05
2081,2908,1,ETOH Grams/hour,9.279020135473695e-05
2108,2959,1,Solumedrolmg/kg/hr,9.279020135473695e-05
2079,2889,1,MIXED VENOUS,9.279020135473695e-05
2078,2883,1,Venous signal,9.279020135473695e-05
2077,2882,1,FLAP COLOR/TEMP,9.279020135473695e-05
2076,2876,1,10% ALCOHOL CC/HR,9.279020135473695e-05
2075,2875,1,VAC MACHINE,9.279020135473695e-05
2074,2874,1,lepirudin mg/kg/hr,9.279020135473695e-05
2072,2870,1,ICP-ventriculostomuy,9.279020135473695e-05
2071,2868,1,FEMORAL A-LINE,9.279020135473695e-05
2070,2866,1,CPAP MASK,9.279020135473695e-05
2068,2863,1,DEEP BREATH&COUGH,9.279020135473695e-05
2066,2856,1,Potassium phosphate,9.279020135473695e-05
2065,2855,1,coccyx drsg,9.279020135473695e-05
2064,2854,1,rectal tube,9.279020135473695e-05
2107,2958,1,NECK FLAP CAP REFILL,9.279020135473695e-05
2109,2960,1,lepirudin mgs/kg/hr,9.279020135473695e-05
2145,3028,1,p high,9.279020135473695e-05
2130,3002,1,pad changed torso,9.279020135473695e-05
2143,3019,1,CT #5 FLUCTUATE/LEAK,9.279020135473695e-05
2142,3018,1,CT #5 DRESSING.,9.279020135473695e-05
2141,3017,1,CT #5 DRAINAGE.,9.279020135473695e-05
2140,3016,1,CT #5 CREPITUS.,9.279020135473695e-05
2139,3015,1,CHEST TUBE #5,9.279020135473695e-05
2138,3014,1,bath/shampoo,9.279020135473695e-05
2137,3013,1,shaved/bedbath,9.279020135473695e-05
2136,3011,1,ICE PACKS TO R EYE,9.279020135473695e-05
2135,3009,1,Insp.Time,9.279020135473695e-05
2134,3008,1,Epidural rate,9.279020135473695e-05
2133,3005,1,Aprotiinin ml/hr,9.279020135473695e-05
2132,3004,1,spontaneous VT,9.279020135473695e-05
2131,3003,1,SPNIOT TIDAL VOLUMES,9.279020135473695e-05
2128,3000,1,CPP WITH CAMINO ICP,9.279020135473695e-05
2110,2961,1,leprudin,9.279020135473695e-05
2127,2998,1,Vt,9.279020135473695e-05
2125,2990,1,High Tidal Vol,9.279020135473695e-05
2124,2989,1,APOTININ CC/HR,9.279020135473695e-05
2122,2986,1,neuro drain type 2,9.279020135473695e-05
2121,2985,1,ICP ventricle,9.279020135473695e-05
2120,2984,1,Camino Bolt,9.279020135473695e-05
2119,2981,1,FiO2,9.279020135473695e-05
2118,2978,1,peritoneal amylase,9.279020135473695e-05
2116,2974,1,FEM LINE MAP,9.279020135473695e-05
2115,2972,1,LOW MIN VOL,9.279020135473695e-05
2114,2971,1,LR,9.279020135473695e-05
2113,2969,1,R GROIN A LINE,9.279020135473695e-05
2111,2966,1,OFFICERS/HANDCUFFED,9.279020135473695e-05
2063,2852,1,COUGH/DEEP BREATHE,9.279020135473695e-05
2062,2850,1,T TUBE SITE/DRAINAGE,9.279020135473695e-05
2061,2849,1,JP#2 L SITE/DRAINAGE,9.279020135473695e-05
1998,2734,1,right vent drain,9.279020135473695e-05
2014,2761,1,passey-muir,9.279020135473695e-05
2012,2756,1,KETAMINE,9.279020135473695e-05
2011,2755,1,XIGRIS CC/HR,9.279020135473695e-05
2010,2752,1,DVO2I,9.279020135473695e-05
2009,2751,1,DVO2,9.279020135473695e-05
2008,2750,1,NS w/20kcl,9.279020135473695e-05
2007,2748,1,D02,9.279020135473695e-05
2006,2747,1,CHECK L ARM BRUIT,9.279020135473695e-05
2004,2744,1,"ALINE, RIGHT RADIAL",9.279020135473695e-05
2003,2743,1,VENOUS DOPPLER,9.279020135473695e-05
2002,2741,1,VO2 I,9.279020135473695e-05
2001,2740,1,DO2 I,9.279020135473695e-05
1999,2736,1,right fem bp,9.279020135473695e-05
1997,2733,1,RIGHT VENT ICP,9.279020135473695e-05
2060,2848,1,JP #1 R SITE/DRAINAG,9.279020135473695e-05
1996,2732,1,Femoral ABP (Mean),9.279020135473695e-05
1995,2731,1,Femoral ABP,9.279020135473695e-05
1991,2715,1,VO2 INDEX,9.279020135473695e-05
1990,2714,1,DO2 INDEX,9.279020135473695e-05
1989,2702,1,ulnar pulse right,9.279020135473695e-05
1988,2700,1,tslo brace,9.279020135473695e-05
1987,7976,1,mucous fistula L,9.279020135473695e-05
1986,7973,1,adductor pillow,9.279020135473695e-05
1985,7969,1,ATC size,9.279020135473695e-05
1984,7968,1,DRIVE P.,9.279020135473695e-05
1983,7967,1,vacuum assist,9.279020135473695e-05
1982,7965,1,methhemoglobin,9.279020135473695e-05
1981,7961,1,T-DISCONNECT,9.279020135473695e-05
2015,2762,1,R SHEATH,9.279020135473695e-05
2017,2765,1,VASOPRESSIN   UNIT/R,9.279020135473695e-05
2018,2767,1,Mixed Venous SaO2,9.279020135473695e-05
2019,2768,1,fem a-line,9.279020135473695e-05
2059,2842,1,JV O2 Sat,9.279020135473695e-05
2058,2838,1,HALDOL MG IVP,9.279020135473695e-05
2057,2836,1,DEEP BREATH & COUGH,9.279020135473695e-05
2055,2833,1,Femoral A-Line,9.279020135473695e-05
2052,2829,1,fenoldopam mcg/kg/mn,9.279020135473695e-05
2048,2815,1,INCENTIVE SPIROMETRY,9.279020135473695e-05
2047,2813,1,Hard Cast L FA,9.279020135473695e-05
2045,2806,1,ALCOHOL GTT ML/HR,9.279020135473695e-05
2044,2804,1,10% alcohol/ cc/hr,9.279020135473695e-05
2043,2803,1,10%alcohl,9.279020135473695e-05
2042,2800,1,ACE WRAP RIGHT LEG,9.279020135473695e-05
2041,2798,1,arm 90 degrees,9.279020135473695e-05
2040,2797,1,"3,4,5 finger doppler",9.279020135473695e-05
2039,2796,1,Alcohol Gm/hour,9.279020135473695e-05
2038,2794,1,r wrist brace,9.279020135473695e-05
2036,2790,1,FEM. ART BP,9.279020135473695e-05
2034,2788,1,ABD GIRTH,9.279020135473695e-05
2033,2786,1,PGTAILS/FLUSH/10MLNS,9.279020135473695e-05
2032,2784,1,irrigate pigtail,9.279020135473695e-05
2030,2780,1,stv,9.279020135473695e-05
2026,2776,1,SV,9.279020135473695e-05
2025,2775,1,sjph,9.279020135473695e-05
2024,2774,1,sjo2,9.279020135473695e-05
2023,2773,1,sjlactate,9.279020135473695e-05
2022,2772,1,SJ CO2,9.279020135473695e-05
2021,2770,1,left radial MAP,9.279020135473695e-05
2020,2769,1,left radial ABP,9.279020135473695e-05
2144,3020,1,CT #5 SUCTION AMOUNT,9.279020135473695e-05
2148,3031,1,t high,9.279020135473695e-05
1540,1556,1,High min. vol,9.279020135473695e-05
2255,3220,1,tbili,9.279020135473695e-05
2271,3257,1,XIGRIS @ 1.66 MG/HR,9.279020135473695e-05
2270,3256,1,L ulnar ABP,9.279020135473695e-05
2269,3253,1,Sigh Breath/Pressure,9.279020135473695e-05
2268,3250,1,Nephrostomy tube,9.279020135473695e-05
2266,3248,1,mittens,9.279020135473695e-05
2265,3246,1,MULTPODIS SPLINT,9.279020135473695e-05
2264,3245,1,ileostomy,9.279020135473695e-05
2263,3243,1,RUPPER ARM FISTULA,9.279020135473695e-05
2262,3242,1,NICARDIPINE MCQ/KG/M,9.279020135473695e-05
2261,3241,1,LFEMABP,9.279020135473695e-05
2260,3238,1,CSF PRESSURE,9.279020135473695e-05
2259,3236,1,HI MINUTE VOLUME,9.279020135473695e-05
2257,3233,1,PEG SITE DRESSING,9.279020135473695e-05
2253,3218,1,TCPCV Driving Press.,9.279020135473695e-05
2274,3260,1,high minnute volume,9.279020135473695e-05
2252,3217,1,Abd binder,9.279020135473695e-05
2251,3216,1,NS FLUSH FOLEY,9.279020135473695e-05
2250,3215,1,Xgris,9.279020135473695e-05
2249,3214,1,Ca++ Gluconate,9.279020135473695e-05
2248,3213,1,RT FEM ART LINE,9.279020135473695e-05
2243,3208,1,ATC % (size 7),9.279020135473695e-05
2242,3207,1,High MMV,9.279020135473695e-05
2241,3206,1,40GmCaGluc/1000ccNS,9.279020135473695e-05
2238,3201,1,Methylhemaglobin,9.279020135473695e-05
2237,3199,1,valpro acid,9.279020135473695e-05
2236,3197,1,INO LEVEL,9.279020135473695e-05
2235,3195,1,P insp,9.279020135473695e-05
2234,3194,1,lab svo2,9.279020135473695e-05
2272,3258,1,d10w,9.279020135473695e-05
2275,3262,1,extremities elevated,9.279020135473695e-05
2149,3032,1,t low,9.279020135473695e-05
563,1862,1,HFO-Bias Flow,9.279020135473695e-05
544,1826,1,lepirudin  mg/hr,9.279020135473695e-05
545,1827,1,sacra decub dressing,9.279020135473695e-05
548,1838,1,Lithium level,9.279020135473695e-05
549,1839,1,Multi podis boot,9.279020135473695e-05
550,1840,1,IRRIGATE PIGTAIL,9.279020135473695e-05
552,1847,1,CIWA scale,9.279020135473695e-05
554,1849,1,PEG Care,9.279020135473695e-05
555,1851,1,DSG CHANGE,9.279020135473695e-05
556,1852,1,ETT rotation,9.279020135473695e-05
558,1855,1,TRACH care,9.279020135473695e-05
559,1857,1,nesiritide,9.279020135473695e-05
561,1860,1,HFO Delta P (amplt),9.279020135473695e-05
562,1861,1,HFO Hz,9.279020135473695e-05
